"Titre de tracé : Inkerman"
"#","Date Heure, GMT-04:00","Pres. abs., kPa (LGR S/N: 22224393, SEN S/N: 22224393)","Temp., °C (LGR S/N: 22224393, SEN S/N: 22224393)","Coupleur détaché (LGR S/N: 22224393)","Coupleur attaché (LGR S/N: 22224393)","Hôte connecté (LGR S/N: 22224393)","Arrêté (LGR S/N: 22224393)","Fin de fichier (LGR S/N: 22224393)"
1,05/08/25 10:00:00 AM,101.255,15.951,Enregistré,,,,
2,05/08/25 11:00:00 AM,101.441,15.282,,,,,
3,05/08/25 12:00:00 PM,101.604,14.230,,,,,
4,05/08/25 01:00:00 PM,101.710,13.365,,,,,
5,05/08/25 02:00:00 PM,101.619,12.594,,,,,
6,05/08/25 03:00:00 PM,101.697,12.594,,,,,
7,05/08/25 04:00:00 PM,101.950,13.269,,,,,
8,05/08/25 05:00:00 PM,101.923,13.942,,,,,
9,05/08/25 06:00:00 PM,102.024,14.325,,,,,
10,05/08/25 07:00:00 PM,102.085,14.421,,,,,
11,05/08/25 08:00:00 PM,102.174,13.654,,,,,
12,05/08/25 09:00:00 PM,102.262,12.690,,,,,
13,05/08/25 10:00:00 PM,102.315,11.722,,,,,
14,05/08/25 11:00:00 PM,102.390,10.748,,,,,
15,05/09/25 12:00:00 AM,102.429,9.768,,,,,
16,05/09/25 01:00:00 AM,102.418,8.879,,,,,
17,05/09/25 02:00:00 AM,102.417,7.983,,,,,
18,05/09/25 03:00:00 AM,102.405,7.280,,,,,
19,05/09/25 04:00:00 AM,102.422,6.674,,,,,
20,05/09/25 05:00:00 AM,102.445,6.166,,,,,
21,05/09/25 06:00:00 AM,102.458,5.860,,,,,
22,05/09/25 07:00:00 AM,102.681,5.860,,,,,
23,05/09/25 08:00:00 AM,102.725,6.370,,,,,
24,05/09/25 09:00:00 AM,102.647,6.877,,,,,
25,05/09/25 10:00:00 AM,102.645,7.882,,,,,
26,05/09/25 11:00:00 AM,102.565,9.077,,,,,
27,05/09/25 12:00:00 PM,102.567,10.357,,,,,
28,05/09/25 01:00:00 PM,102.471,11.528,,,,,
29,05/09/25 02:00:00 PM,102.475,12.883,,,,,
30,05/09/25 03:00:00 PM,102.207,13.269,,,,,
31,05/09/25 04:00:00 PM,102.118,15.760,,,,,
32,05/09/25 05:00:00 PM,102.294,17.665,,,,,
33,05/09/25 06:00:00 PM,102.276,18.140,,,,,
34,05/09/25 07:00:00 PM,102.231,18.140,,,,,
35,05/09/25 08:00:00 PM,102.172,17.094,,,,,
36,05/09/25 09:00:00 PM,102.146,15.855,,,,,
37,05/09/25 10:00:00 PM,102.124,14.517,,,,,
38,05/09/25 11:00:00 PM,102.051,13.269,,,,,
39,05/10/25 12:00:00 AM,101.975,12.013,,,,,
40,05/10/25 01:00:00 AM,101.921,10.944,,,,,
41,05/10/25 02:00:00 AM,101.827,9.965,,,,,
42,05/10/25 03:00:00 AM,101.727,9.077,,,,,
43,05/10/25 04:00:00 AM,101.728,8.382,,,,,
44,05/10/25 05:00:00 AM,101.635,7.782,,,,,
45,05/10/25 06:00:00 AM,101.574,7.179,,,,,
46,05/10/25 07:00:00 AM,101.554,6.877,,,,,
47,05/10/25 08:00:00 AM,101.452,6.674,,,,,
48,05/10/25 09:00:00 AM,101.327,6.471,,,,,
49,05/10/25 10:00:00 AM,101.149,6.471,,,,,
50,05/10/25 11:00:00 AM,101.073,6.674,,,,,
51,05/10/25 12:00:00 PM,100.970,6.978,,,,,
52,05/10/25 01:00:00 PM,100.849,7.179,,,,,
53,05/10/25 02:00:00 PM,100.588,7.280,,,,,
54,05/10/25 03:00:00 PM,100.476,7.280,,,,,
55,05/10/25 04:00:00 PM,100.254,9.077,,,,,
56,05/10/25 05:00:00 PM,100.238,10.455,,,,,
57,05/10/25 06:00:00 PM,100.149,10.455,,,,,
58,05/10/25 07:00:00 PM,100.120,10.161,,,,,
59,05/10/25 08:00:00 PM,100.017,9.571,,,,,
60,05/10/25 09:00:00 PM,99.969,8.978,,,,,
61,05/10/25 10:00:00 PM,100.016,8.481,,,,,
62,05/10/25 11:00:00 PM,99.985,7.983,,,,,
63,05/11/25 12:00:00 AM,100.000,7.682,,,,,
64,05/11/25 01:00:00 AM,100.032,7.481,,,,,
65,05/11/25 02:00:00 AM,100.086,7.280,,,,,
66,05/11/25 03:00:00 AM,100.129,7.079,,,,,
67,05/11/25 04:00:00 AM,100.172,6.877,,,,,
68,05/11/25 05:00:00 AM,100.159,6.674,,,,,
69,05/11/25 06:00:00 AM,100.152,6.573,,,,,
70,05/11/25 07:00:00 AM,100.219,6.573,,,,,
71,05/11/25 08:00:00 AM,100.239,6.877,,,,,
72,05/11/25 09:00:00 AM,100.309,7.983,,,,,
73,05/11/25 10:00:00 AM,100.254,10.357,,,,,
74,05/11/25 11:00:00 AM,100.288,13.173,,,,,
75,05/11/25 12:00:00 PM,100.304,15.569,,,,,
76,05/11/25 01:00:00 PM,100.590,17.284,,,,,
77,05/11/25 02:00:00 PM,100.699,18.236,,,,,
78,05/11/25 03:00:00 PM,100.806,18.140,,,,,
79,05/11/25 04:00:00 PM,100.692,18.521,,,,,
80,05/11/25 05:00:00 PM,100.911,18.616,,,,,
81,05/11/25 06:00:00 PM,100.995,17.094,,,,,
82,05/11/25 07:00:00 PM,101.116,15.282,,,,,
83,05/11/25 08:00:00 PM,101.273,13.750,,,,,
84,05/11/25 09:00:00 PM,101.322,12.304,,,,,
85,05/11/25 10:00:00 PM,101.346,11.041,,,,,
86,05/11/25 11:00:00 PM,101.381,9.965,,,,,
