"Titre de tracé : Inkerman"
"#","Date Heure, GMT-03:00","Pres. abs., kPa (LGR S/N: 22195242, SEN S/N: 22195242)","Temp., °C (LGR S/N: 22195242, SEN S/N: 22195242)","Coupleur détaché (LGR S/N: 22195242)","Coupleur attaché (LGR S/N: 22195242)","Hôte connecté (LGR S/N: 22195242)","Arrêté (LGR S/N: 22195242)","Fin de fichier (LGR S/N: 22195242)"
1,05/15/25 08:00:00 PM,100.750,27.173,Enregistré,,,,
2,05/15/25 09:00:00 PM,100.738,26.585,,,,,
3,05/15/25 10:00:00 PM,100.842,26.390,,,,,
4,05/15/25 11:00:00 PM,100.693,26.195,,,,,
5,05/16/25 12:00:00 AM,100.652,25.902,,,,,
6,05/16/25 01:00:00 AM,100.624,25.610,,,,,
7,05/16/25 02:00:00 AM,100.600,25.222,,,,,
8,05/16/25 03:00:00 AM,100.583,24.931,,,,,
9,05/16/25 04:00:00 AM,100.548,24.545,,,,,
10,05/16/25 05:00:00 AM,100.583,24.158,,,,,
11,05/16/25 06:00:00 AM,100.628,23.773,,,,,
12,05/16/25 07:00:00 AM,100.656,23.484,,,,,
13,05/16/25 08:00:00 AM,101.008,21.569,,,,,
14,05/16/25 09:00:00 AM,101.101,16.999,,,,,
15,05/16/25 10:00:00 AM,100.941,15.473,,,,,
16,05/16/25 11:00:00 AM,101.005,18.140,,,,,
17,05/16/25 12:00:00 PM,101.042,17.665,,,,,
18,05/16/25 01:00:00 PM,101.052,16.618,,,,,
19,05/16/25 02:00:00 PM,101.037,18.806,,,,,
20,05/16/25 03:00:00 PM,101.092,18.426,,,,,
21,05/16/25 04:00:00 PM,101.046,17.379,,,,,
22,05/16/25 05:00:00 PM,101.039,16.427,,,,,
23,05/16/25 06:00:00 PM,100.690,14.804,,,,,
24,05/16/25 07:00:00 PM,100.715,16.523,,,,,
25,05/16/25 08:00:00 PM,100.788,17.284,,,,,
26,05/16/25 09:00:00 PM,100.848,16.808,,,,,
27,05/16/25 10:00:00 PM,101.032,16.141,,,,,
28,05/16/25 11:00:00 PM,101.045,17.189,,,,,
29,05/17/25 12:00:00 AM,101.051,17.284,,,,,
30,05/17/25 01:00:00 AM,101.019,16.808,,,,,
31,05/17/25 02:00:00 AM,101.027,16.237,,,,,
32,05/17/25 03:00:00 AM,101.038,15.569,,,,,
33,05/17/25 04:00:00 AM,100.985,14.613,,,,,
34,05/17/25 05:00:00 AM,100.991,13.558,,,,,
35,05/17/25 06:00:00 AM,100.919,12.690,,,,,
36,05/17/25 07:00:00 AM,100.942,12.207,,,,,
37,05/17/25 08:00:00 AM,100.892,12.304,,,,,
38,05/17/25 09:00:00 AM,100.520,14.325,,,,,
39,05/17/25 10:00:00 AM,100.398,17.094,,,,,
40,05/17/25 11:00:00 AM,100.406,17.379,,,,,
41,05/17/25 12:00:00 PM,100.318,17.950,,,,,
42,05/17/25 01:00:00 PM,100.263,18.521,,,,,
43,05/17/25 02:00:00 PM,100.175,26.977,,,,,
44,05/17/25 03:00:00 PM,100.181,26.879,,,,,
45,05/17/25 04:00:00 PM,100.089,25.319,,,,,
46,05/17/25 05:00:00 PM,100.278,24.255,,,,,
47,05/17/25 06:00:00 PM,100.518,20.710,,,,,
48,05/17/25 07:00:00 PM,100.467,19.187,,,,,
49,05/17/25 08:00:00 PM,100.463,18.426,,,,,
50,05/17/25 09:00:00 PM,100.481,17.475,,,,,
51,05/17/25 10:00:00 PM,100.481,16.618,,,,,
52,05/17/25 11:00:00 PM,100.428,16.332,,,,,
53,05/18/25 12:00:00 AM,100.319,15.569,,,,,
54,05/18/25 01:00:00 AM,100.256,14.804,,,,,
55,05/18/25 02:00:00 AM,100.171,14.230,,,,,
56,05/18/25 03:00:00 AM,100.143,13.654,,,,,
57,05/18/25 04:00:00 AM,100.109,13.173,,,,,
58,05/18/25 05:00:00 AM,100.026,12.787,,,,,
59,05/18/25 06:00:00 AM,99.953,12.401,,,,,
60,05/18/25 07:00:00 AM,99.844,12.304,,,,,
61,05/18/25 08:00:00 AM,99.798,12.304,,,,,
62,05/18/25 09:00:00 AM,99.745,12.690,,,,,
63,05/18/25 10:00:00 AM,99.457,13.461,,,,,
64,05/18/25 11:00:00 AM,98.916,14.230,,,,,
65,05/18/25 12:00:00 PM,99.283,16.808,,,,,
66,05/18/25 01:00:00 PM,99.600,18.521,,,,,
67,05/18/25 02:00:00 PM,99.588,18.331,,,,,
68,05/18/25 03:00:00 PM,99.531,18.521,,,,,
69,05/18/25 04:00:00 PM,99.504,18.806,,,,,
70,05/18/25 05:00:00 PM,99.477,19.092,,,,,
71,05/18/25 06:00:00 PM,99.477,19.282,,,,,
72,05/18/25 07:00:00 PM,99.485,19.758,,,,,
73,05/18/25 08:00:00 PM,99.479,19.662,,,,,
74,05/18/25 09:00:00 PM,99.524,19.662,,,,,
75,05/18/25 10:00:00 PM,99.502,19.662,,,,,
76,05/18/25 11:00:00 PM,99.473,19.758,,,,,
77,05/19/25 12:00:00 AM,99.427,19.758,,,,,
78,05/19/25 01:00:00 AM,99.445,19.853,,,,,
79,05/19/25 02:00:00 AM,99.433,19.853,,,,,
80,05/19/25 03:00:00 AM,99.405,19.758,,,,,
81,05/19/25 04:00:00 AM,99.405,19.758,,,,,
82,05/19/25 05:00:00 AM,99.450,19.758,,,,,
83,05/19/25 06:00:00 AM,99.496,19.758,,,,,
84,05/19/25 07:00:00 AM,99.553,19.758,,,,,
85,05/19/25 08:00:00 AM,99.588,19.758,,,,,
86,05/19/25 09:00:00 AM,99.650,19.662,,,,,
87,05/19/25 10:00:00 AM,99.662,19.662,,,,,
88,05/19/25 11:00:00 AM,99.736,19.567,,,,,
89,05/19/25 12:00:00 PM,99.782,19.758,,,,,
90,05/19/25 01:00:00 PM,99.834,19.853,,,,,
91,05/19/25 02:00:00 PM,99.868,19.853,,,,,
92,05/19/25 03:00:00 PM,99.926,19.853,,,,,
93,05/19/25 04:00:00 PM,99.983,19.853,,,,,
94,05/19/25 05:00:00 PM,100.040,19.853,,,,,
95,05/19/25 06:00:00 PM,100.103,19.758,,,,,
96,05/19/25 07:00:00 PM,100.172,19.948,,,,,
97,05/19/25 08:00:00 PM,100.264,19.948,,,,,
98,05/19/25 09:00:00 PM,100.327,20.043,,,,,
99,05/19/25 10:00:00 PM,100.378,19.948,,,,,
100,05/19/25 11:00:00 PM,100.418,19.853,,,,,
101,05/20/25 12:00:00 AM,100.440,19.662,,,,,
102,05/20/25 01:00:00 AM,100.497,19.662,,,,,
103,05/20/25 02:00:00 AM,100.555,19.662,,,,,
104,05/20/25 03:00:00 AM,100.612,19.662,,,,,
105,05/20/25 04:00:00 AM,100.715,19.662,,,,,
