"","year","month","day","hour","temp","temp_source","rhum","rhum_source","prcp","prcp_source","wdir","wdir_source","wspd","wspd_source","wpgt","wpgt_source","pres","pres_source","cldc","cldc_source","coco","coco_source"
"1",2024,1,1,0,-7.3,"eccc_hourly",75,"eccc_hourly",0,"eccc_hourly",260,"eccc_hourly",15,"eccc_hourly",NA,NA,1015.9,"metno_forecast",5,"metno_forecast",3,"metno_forecast"
"2",2024,1,1,1,-7.6,"eccc_hourly",73,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",14,"eccc_hourly",NA,NA,1015.9,"metno_forecast",6,"metno_forecast",3,"metno_forecast"
"3",2024,1,1,2,-7.9,"eccc_hourly",75,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",12,"eccc_hourly",NA,NA,1016.1,"metno_forecast",7,"metno_forecast",3,"metno_forecast"
"4",2024,1,1,3,-7.6,"eccc_hourly",74,"eccc_hourly",0,"eccc_hourly",240,"eccc_hourly",11,"eccc_hourly",NA,NA,1016.5,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"5",2024,1,1,4,-7.2,"eccc_hourly",75,"eccc_hourly",0,"eccc_hourly",240,"eccc_hourly",14,"eccc_hourly",NA,NA,1016.6,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"6",2024,1,1,5,-7.1,"eccc_hourly",77,"eccc_hourly",0,"eccc_hourly",240,"eccc_hourly",9,"eccc_hourly",NA,NA,1016.7,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"7",2024,1,1,6,-6.8,"eccc_hourly",77,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",7,"eccc_hourly",NA,NA,1016.9,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"8",2024,1,1,7,-6.2,"eccc_hourly",75,"eccc_hourly",0,"eccc_hourly",300,"eccc_hourly",5,"eccc_hourly",NA,NA,1017.2,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"9",2024,1,1,8,-5.6,"eccc_hourly",75,"eccc_hourly",0,"eccc_hourly",10,"eccc_hourly",9,"eccc_hourly",NA,NA,1017.6,"metno_forecast",7,"metno_forecast",3,"metno_forecast"
"10",2024,1,1,9,-5.7,"eccc_hourly",75,"eccc_hourly",0,"eccc_hourly",10,"eccc_hourly",9,"eccc_hourly",NA,NA,1017.6,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"11",2024,1,1,10,-5.9,"eccc_hourly",69,"eccc_hourly",0,"eccc_hourly",360,"eccc_hourly",10,"eccc_hourly",NA,NA,1017.6,"metno_forecast",7,"metno_forecast",3,"metno_forecast"
"12",2024,1,1,11,-6,"eccc_hourly",70,"eccc_hourly",0,"eccc_hourly",350,"eccc_hourly",8,"eccc_hourly",NA,NA,1017.7,"metno_forecast",7,"metno_forecast",3,"metno_forecast"
"13",2024,1,1,12,-6.2,"eccc_hourly",71,"eccc_hourly",0,"eccc_hourly",350,"eccc_hourly",6,"eccc_hourly",NA,NA,1018.2,"metno_forecast",6,"metno_forecast",3,"metno_forecast"
"14",2024,1,1,13,-6.2,"eccc_hourly",64,"eccc_hourly",0,"eccc_hourly",340,"eccc_hourly",6,"eccc_hourly",NA,NA,1018.1,"metno_forecast",7,"metno_forecast",3,"metno_forecast"
"15",2024,1,1,14,-6,"eccc_hourly",71,"eccc_hourly",0,"eccc_hourly",270,"eccc_hourly",6,"eccc_hourly",NA,NA,1018.5,"metno_forecast",5,"metno_forecast",3,"metno_forecast"
"16",2024,1,1,15,-5.4,"eccc_hourly",64,"eccc_hourly",0.2,"eccc_hourly",230,"eccc_hourly",5,"eccc_hourly",NA,NA,1018.6,"metno_forecast",7,"metno_forecast",3,"metno_forecast"
"17",2024,1,1,16,-4.9,"eccc_hourly",56,"eccc_hourly",0,"eccc_hourly",260,"eccc_hourly",4,"eccc_hourly",NA,NA,1018.5,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"18",2024,1,1,17,-4.9,"eccc_hourly",55,"eccc_hourly",0,"eccc_hourly",310,"eccc_hourly",9,"eccc_hourly",NA,NA,1017.8,"metno_forecast",2,"metno_forecast",3,"metno_forecast"
"19",2024,1,1,18,-4.8,"eccc_hourly",58,"eccc_hourly",0,"eccc_hourly",280,"eccc_hourly",11,"eccc_hourly",NA,NA,1017.3,"metno_forecast",0,"metno_forecast",2,"metno_forecast"
"20",2024,1,1,19,-5.2,"eccc_hourly",59,"eccc_hourly",0,"eccc_hourly",270,"eccc_hourly",12,"eccc_hourly",NA,NA,1017.2,"metno_forecast",1,"metno_forecast",1,"metno_forecast"
"21",2024,1,1,20,-5.2,"eccc_hourly",64,"eccc_hourly",0,"eccc_hourly",240,"eccc_hourly",14,"eccc_hourly",NA,NA,1017.2,"metno_forecast",3,"metno_forecast",1,"metno_forecast"
"22",2024,1,1,21,-5.2,"eccc_hourly",66,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",16,"eccc_hourly",NA,NA,1017.5,"metno_forecast",1,"metno_forecast",2,"metno_forecast"
"23",2024,1,1,22,-5.5,"eccc_hourly",68,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",17,"eccc_hourly",NA,NA,1017.5,"metno_forecast",4,"metno_forecast",2,"metno_forecast"
"24",2024,1,1,23,-5.7,"eccc_hourly",71,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",16,"eccc_hourly",NA,NA,1017.6,"metno_forecast",3,"metno_forecast",3,"metno_forecast"
"25",2024,1,2,0,-5.8,"eccc_hourly",70,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",18,"eccc_hourly",NA,NA,1017.6,"metno_forecast",2,"metno_forecast",2,"metno_forecast"
"26",2024,1,2,1,-5.9,"eccc_hourly",69,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",18,"eccc_hourly",NA,NA,1017.5,"metno_forecast",2,"metno_forecast",2,"metno_forecast"
"27",2024,1,2,2,-6.1,"eccc_hourly",68,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",15,"eccc_hourly",NA,NA,1017.2,"metno_forecast",4,"metno_forecast",2,"metno_forecast"
"28",2024,1,2,3,-6.3,"eccc_hourly",71,"eccc_hourly",0,"eccc_hourly",240,"eccc_hourly",14,"eccc_hourly",NA,NA,1017,"metno_forecast",6,"metno_forecast",3,"metno_forecast"
"29",2024,1,2,4,-6.9,"eccc_hourly",74,"eccc_hourly",0,"eccc_hourly",230,"eccc_hourly",11,"eccc_hourly",NA,NA,1016.9,"metno_forecast",5,"metno_forecast",3,"metno_forecast"
"30",2024,1,2,5,-7.1,"eccc_hourly",78,"eccc_hourly",0,"eccc_hourly",240,"eccc_hourly",8,"eccc_hourly",NA,NA,1016.3,"metno_forecast",6,"metno_forecast",3,"metno_forecast"
"31",2024,1,2,6,-6.6,"eccc_hourly",78,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",11,"eccc_hourly",NA,NA,1016,"metno_forecast",6,"metno_forecast",3,"metno_forecast"
"32",2024,1,2,7,-6.4,"eccc_hourly",78,"eccc_hourly",0,"eccc_hourly",260,"eccc_hourly",11,"eccc_hourly",NA,NA,1015.6,"metno_forecast",7,"metno_forecast",3,"metno_forecast"
"33",2024,1,2,8,-5.6,"eccc_hourly",76,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",15,"eccc_hourly",NA,NA,1015.4,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"34",2024,1,2,9,-5.6,"eccc_hourly",76,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",15,"eccc_hourly",NA,NA,1015.4,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"35",2024,1,2,10,-5.5,"eccc_hourly",77,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",14,"eccc_hourly",NA,NA,1015.1,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"36",2024,1,2,11,-5.3,"eccc_hourly",77,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",14,"eccc_hourly",NA,NA,1015,"metno_forecast",7,"metno_forecast",3,"metno_forecast"
"37",2024,1,2,12,-5.2,"eccc_hourly",79,"eccc_hourly",0,"eccc_hourly",240,"eccc_hourly",18,"eccc_hourly",NA,NA,1015.1,"metno_forecast",6,"metno_forecast",3,"metno_forecast"
"38",2024,1,2,13,-5.2,"eccc_hourly",80,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",19,"eccc_hourly",NA,NA,1014.8,"metno_forecast",4,"metno_forecast",3,"metno_forecast"
"39",2024,1,2,14,-4.9,"eccc_hourly",80,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",20,"eccc_hourly",NA,NA,1014.4,"metno_forecast",3,"metno_forecast",3,"metno_forecast"
"40",2024,1,2,15,-4.6,"eccc_hourly",81,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",15,"eccc_hourly",NA,NA,1014.1,"metno_forecast",2,"metno_forecast",2,"metno_forecast"
"41",2024,1,2,16,-4,"eccc_hourly",80,"eccc_hourly",0,"eccc_hourly",260,"eccc_hourly",15,"eccc_hourly",NA,NA,1013.4,"metno_forecast",2,"metno_forecast",2,"metno_forecast"
"42",2024,1,2,17,-4,"eccc_hourly",75,"eccc_hourly",0,"eccc_hourly",260,"eccc_hourly",20,"eccc_hourly",NA,NA,1012.2,"metno_forecast",7,"metno_forecast",2,"metno_forecast"
"43",2024,1,2,18,-3.7,"eccc_hourly",71,"eccc_hourly",0,"eccc_hourly",260,"eccc_hourly",19,"eccc_hourly",NA,NA,1011.5,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"44",2024,1,2,19,-3.5,"eccc_hourly",72,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",18,"eccc_hourly",NA,NA,1011.9,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"45",2024,1,2,20,-3.1,"eccc_hourly",73,"eccc_hourly",0,"eccc_hourly",240,"eccc_hourly",11,"eccc_hourly",NA,NA,1011.6,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"46",2024,1,2,21,-2.9,"eccc_hourly",73,"eccc_hourly",0,"eccc_hourly",240,"eccc_hourly",10,"eccc_hourly",NA,NA,1011.5,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"47",2024,1,2,22,-2.8,"eccc_hourly",79,"eccc_hourly",0,"eccc_hourly",220,"eccc_hourly",14,"eccc_hourly",NA,NA,1011.4,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"48",2024,1,2,23,-2.6,"eccc_hourly",82,"eccc_hourly",0,"eccc_hourly",230,"eccc_hourly",8,"eccc_hourly",NA,NA,1011.3,"metno_forecast",7,"metno_forecast",3,"metno_forecast"
"49",2024,1,3,0,-2.3,"eccc_hourly",83,"eccc_hourly",0,"eccc_hourly",220,"eccc_hourly",13,"eccc_hourly",NA,NA,1011.1,"metno_forecast",6,"metno_forecast",3,"metno_forecast"
"50",2024,1,3,1,-2.3,"eccc_hourly",83,"eccc_hourly",0,"eccc_hourly",280,"eccc_hourly",7,"eccc_hourly",NA,NA,1011.1,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"51",2024,1,3,2,-1.9,"eccc_hourly",82,"eccc_hourly",0,"eccc_hourly",270,"eccc_hourly",7,"eccc_hourly",NA,NA,1010.8,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"52",2024,1,3,3,-1.3,"eccc_hourly",79,"eccc_hourly",0,"eccc_hourly",240,"eccc_hourly",8,"eccc_hourly",NA,NA,1010.8,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"53",2024,1,3,4,-1.1,"eccc_hourly",77,"eccc_hourly",0,"eccc_hourly",230,"eccc_hourly",13,"eccc_hourly",NA,NA,1010.7,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"54",2024,1,3,5,-1,"eccc_hourly",77,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",11,"eccc_hourly",NA,NA,1010.1,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"55",2024,1,3,6,-1.1,"eccc_hourly",79,"eccc_hourly",0,"eccc_hourly",260,"eccc_hourly",8,"eccc_hourly",NA,NA,1009.9,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"56",2024,1,3,7,-1,"eccc_hourly",81,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",8,"eccc_hourly",NA,NA,1010,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"57",2024,1,3,8,-0.6,"eccc_hourly",81,"eccc_hourly",0,"eccc_hourly",260,"eccc_hourly",9,"eccc_hourly",NA,NA,1009.9,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"58",2024,1,3,9,-0.6,"eccc_hourly",81,"eccc_hourly",0,"eccc_hourly",280,"eccc_hourly",6,"eccc_hourly",NA,NA,1009.8,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"59",2024,1,3,10,-0.5,"eccc_hourly",81,"eccc_hourly",0,"eccc_hourly",270,"eccc_hourly",8,"eccc_hourly",NA,NA,1010.7,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"60",2024,1,3,11,-0.5,"eccc_hourly",82,"eccc_hourly",0,"eccc_hourly",260,"eccc_hourly",8,"eccc_hourly",NA,NA,1011,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"61",2024,1,3,12,-0.5,"eccc_hourly",83,"eccc_hourly",0,"eccc_hourly",260,"eccc_hourly",5,"eccc_hourly",NA,NA,1011.3,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"62",2024,1,3,13,-0.4,"eccc_hourly",84,"eccc_hourly",0,"eccc_hourly",240,"eccc_hourly",6,"eccc_hourly",NA,NA,1011.4,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"63",2024,1,3,14,-0.2,"eccc_hourly",84,"eccc_hourly",0,"eccc_hourly",240,"eccc_hourly",6,"eccc_hourly",NA,NA,1011.8,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"64",2024,1,3,15,0,"eccc_hourly",82,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",10,"eccc_hourly",NA,NA,1011.8,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"65",2024,1,3,16,0.2,"eccc_hourly",81,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",11,"eccc_hourly",NA,NA,1011.8,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"66",2024,1,3,17,0.5,"eccc_hourly",81,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",8,"eccc_hourly",NA,NA,1011.1,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"67",2024,1,3,18,0.7,"eccc_hourly",81,"eccc_hourly",0,"eccc_hourly",230,"eccc_hourly",14,"eccc_hourly",NA,NA,1010.5,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"68",2024,1,3,19,0.5,"eccc_hourly",86,"eccc_hourly",0,"eccc_hourly",260,"eccc_hourly",6,"eccc_hourly",NA,NA,1010.2,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"69",2024,1,3,20,0.6,"eccc_hourly",87,"eccc_hourly",0,"eccc_hourly",240,"eccc_hourly",8,"eccc_hourly",NA,NA,1010.5,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"70",2024,1,3,21,0.4,"eccc_hourly",90,"eccc_hourly",0,"eccc_hourly",240,"eccc_hourly",6,"eccc_hourly",NA,NA,1011,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"71",2024,1,3,22,0.3,"eccc_hourly",91,"eccc_hourly",0,"eccc_hourly",0,"eccc_hourly",0,"eccc_hourly",NA,NA,1011.1,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"72",2024,1,3,23,0.4,"eccc_hourly",91,"eccc_hourly",0,"eccc_hourly",290,"eccc_hourly",3,"eccc_hourly",NA,NA,1011.1,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"73",2024,1,4,0,0.7,"eccc_hourly",88,"eccc_hourly",0,"eccc_hourly",230,"eccc_hourly",5,"eccc_hourly",NA,NA,1011.1,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"74",2024,1,4,1,1,"eccc_hourly",87,"eccc_hourly",0,"eccc_hourly",230,"eccc_hourly",11,"eccc_hourly",NA,NA,1011.1,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"75",2024,1,4,2,0.9,"eccc_hourly",88,"eccc_hourly",0,"eccc_hourly",240,"eccc_hourly",7,"eccc_hourly",NA,NA,1011.1,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"76",2024,1,4,3,1,"eccc_hourly",87,"eccc_hourly",0,"eccc_hourly",230,"eccc_hourly",11,"eccc_hourly",NA,NA,1011.2,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"77",2024,1,4,4,0.9,"eccc_hourly",86,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",10,"eccc_hourly",NA,NA,1011.3,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"78",2024,1,4,5,0.8,"eccc_hourly",88,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",5,"eccc_hourly",NA,NA,1011,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"79",2024,1,4,6,0.7,"eccc_hourly",91,"eccc_hourly",0,"eccc_hourly",200,"eccc_hourly",6,"eccc_hourly",NA,NA,1010.6,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"80",2024,1,4,7,0.5,"eccc_hourly",90,"eccc_hourly",0,"eccc_hourly",150,"eccc_hourly",4,"eccc_hourly",NA,NA,1010.3,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"81",2024,1,4,8,0.3,"eccc_hourly",96,"eccc_hourly",0.4,"eccc_hourly",160,"eccc_hourly",3,"eccc_hourly",NA,NA,1009.8,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"82",2024,1,4,9,0.3,"eccc_hourly",97,"eccc_hourly",0.6,"eccc_hourly",0,"eccc_hourly",0,"eccc_hourly",NA,NA,1009.1,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"83",2024,1,4,10,0.7,"eccc_hourly",94,"eccc_hourly",0.7,"eccc_hourly",200,"eccc_hourly",11,"eccc_hourly",NA,NA,1008.7,"metno_forecast",8,"metno_forecast",14,"metno_forecast"
"84",2024,1,4,11,0.7,"eccc_hourly",96,"eccc_hourly",0.3,"eccc_hourly",220,"eccc_hourly",8,"eccc_hourly",NA,NA,1008.2,"metno_forecast",8,"metno_forecast",15,"metno_forecast"
"85",2024,1,4,12,0.7,"eccc_hourly",95,"eccc_hourly",0.7,"eccc_hourly",220,"eccc_hourly",6,"eccc_hourly",NA,NA,1007.7,"metno_forecast",8,"metno_forecast",15,"metno_forecast"
"86",2024,1,4,13,1,"eccc_hourly",91,"eccc_hourly",0.7,"eccc_hourly",230,"eccc_hourly",15,"eccc_hourly",NA,NA,1007.6,"metno_forecast",8,"metno_forecast",15,"metno_forecast"
"87",2024,1,4,14,-0.8,"eccc_hourly",83,"eccc_hourly",0,"eccc_hourly",240,"eccc_hourly",19,"eccc_hourly",NA,NA,1008.3,"metno_forecast",8,"metno_forecast",14,"metno_forecast"
"88",2024,1,4,15,-3.4,"eccc_hourly",71,"eccc_hourly",0,"eccc_hourly",280,"eccc_hourly",12,"eccc_hourly",NA,NA,1009.6,"metno_forecast",5,"metno_forecast",3,"metno_forecast"
"89",2024,1,4,16,-6.1,"eccc_hourly",65,"eccc_hourly",0.2,"eccc_hourly",280,"eccc_hourly",27,"eccc_hourly",NA,NA,1011,"metno_forecast",1,"metno_forecast",3,"metno_forecast"
"90",2024,1,4,17,-6.3,"eccc_hourly",57,"eccc_hourly",0,"eccc_hourly",280,"eccc_hourly",22,"eccc_hourly",NA,NA,1012.1,"metno_forecast",5,"metno_forecast",2,"metno_forecast"
"91",2024,1,4,18,-6.6,"eccc_hourly",54,"eccc_hourly",0,"eccc_hourly",310,"eccc_hourly",22,"eccc_hourly",NA,NA,1013.1,"metno_forecast",7,"metno_forecast",3,"metno_forecast"
"92",2024,1,4,19,-6.7,"eccc_hourly",51,"eccc_hourly",0.2,"eccc_hourly",300,"eccc_hourly",19,"eccc_hourly",NA,NA,1014.3,"metno_forecast",6,"metno_forecast",3,"metno_forecast"
"93",2024,1,4,20,-7.4,"eccc_hourly",52,"eccc_hourly",0,"eccc_hourly",300,"eccc_hourly",20,"eccc_hourly",NA,NA,1015.5,"metno_forecast",2,"metno_forecast",3,"metno_forecast"
"94",2024,1,4,21,-8.4,"eccc_hourly",56,"eccc_hourly",0,"eccc_hourly",280,"eccc_hourly",15,"eccc_hourly",NA,NA,1016.6,"metno_forecast",1,"metno_forecast",2,"metno_forecast"
"95",2024,1,4,22,-9.1,"eccc_hourly",62,"eccc_hourly",0,"eccc_hourly",230,"eccc_hourly",10,"eccc_hourly",NA,NA,1018.1,"metno_forecast",0,"metno_forecast",1,"metno_forecast"
"96",2024,1,4,23,-9.3,"eccc_hourly",61,"eccc_hourly",0,"eccc_hourly",270,"eccc_hourly",14,"eccc_hourly",NA,NA,1018.6,"metno_forecast",0,"metno_forecast",1,"metno_forecast"
"97",2024,1,5,0,-9.7,"eccc_hourly",63,"eccc_hourly",0,"eccc_hourly",260,"eccc_hourly",14,"eccc_hourly",NA,NA,1019.4,"metno_forecast",0,"metno_forecast",1,"metno_forecast"
"98",2024,1,5,1,-10.3,"eccc_hourly",66,"eccc_hourly",0,"eccc_hourly",240,"eccc_hourly",11,"eccc_hourly",NA,NA,1019.8,"metno_forecast",1,"metno_forecast",1,"metno_forecast"
"99",2024,1,5,2,-10.5,"eccc_hourly",67,"eccc_hourly",0,"eccc_hourly",240,"eccc_hourly",15,"eccc_hourly",NA,NA,1020.2,"metno_forecast",0,"metno_forecast",1,"metno_forecast"
"100",2024,1,5,3,-10.8,"eccc_hourly",67,"eccc_hourly",0,"eccc_hourly",240,"eccc_hourly",14,"eccc_hourly",NA,NA,1020.3,"metno_forecast",0,"metno_forecast",1,"metno_forecast"
"101",2024,1,5,4,-11.4,"eccc_hourly",69,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",18,"eccc_hourly",NA,NA,1020.6,"metno_forecast",0,"metno_forecast",1,"metno_forecast"
"102",2024,1,5,5,-11.9,"eccc_hourly",69,"eccc_hourly",0,"eccc_hourly",260,"eccc_hourly",14,"eccc_hourly",NA,NA,1020.7,"metno_forecast",0,"metno_forecast",1,"metno_forecast"
"103",2024,1,5,6,-12.3,"eccc_hourly",69,"eccc_hourly",0,"eccc_hourly",260,"eccc_hourly",14,"eccc_hourly",NA,NA,1020.4,"metno_forecast",1,"metno_forecast",1,"metno_forecast"
"104",2024,1,5,7,-12.8,"eccc_hourly",68,"eccc_hourly",0,"eccc_hourly",240,"eccc_hourly",12,"eccc_hourly",NA,NA,1020.5,"metno_forecast",2,"metno_forecast",1,"metno_forecast"
"105",2024,1,5,8,-13.4,"eccc_hourly",70,"eccc_hourly",0,"eccc_hourly",260,"eccc_hourly",16,"eccc_hourly",NA,NA,1020.9,"metno_forecast",6,"metno_forecast",2,"metno_forecast"
"106",2024,1,5,9,-13.7,"eccc_hourly",71,"eccc_hourly",0,"eccc_hourly",240,"eccc_hourly",12,"eccc_hourly",NA,NA,1020.8,"metno_forecast",4,"metno_forecast",3,"metno_forecast"
"107",2024,1,5,10,-14.3,"eccc_hourly",71,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",17,"eccc_hourly",NA,NA,1021,"metno_forecast",3,"metno_forecast",3,"metno_forecast"
"108",2024,1,5,11,-14.7,"eccc_hourly",73,"eccc_hourly",0,"eccc_hourly",240,"eccc_hourly",17,"eccc_hourly",NA,NA,1021.4,"metno_forecast",1,"metno_forecast",3,"metno_forecast"
"109",2024,1,5,12,-15.1,"eccc_hourly",73,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",16,"eccc_hourly",NA,NA,1021.7,"metno_forecast",4,"metno_forecast",2,"metno_forecast"
"110",2024,1,5,13,-15,"eccc_hourly",71,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",16,"eccc_hourly",NA,NA,1021.9,"metno_forecast",4,"metno_forecast",3,"metno_forecast"
"111",2024,1,5,14,-13.6,"eccc_hourly",65,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",16,"eccc_hourly",NA,NA,1022.2,"metno_forecast",4,"metno_forecast",3,"metno_forecast"
"112",2024,1,5,15,-13,"eccc_hourly",62,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",16,"eccc_hourly",NA,NA,1022.5,"metno_forecast",2,"metno_forecast",3,"metno_forecast"
"113",2024,1,5,16,-12.2,"eccc_hourly",63,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",21,"eccc_hourly",NA,NA,1021.9,"metno_forecast",0,"metno_forecast",2,"metno_forecast"
"114",2024,1,5,17,-10.9,"eccc_hourly",63,"eccc_hourly",0,"eccc_hourly",240,"eccc_hourly",19,"eccc_hourly",NA,NA,1020.7,"metno_forecast",3,"metno_forecast",1,"metno_forecast"
"115",2024,1,5,18,-11,"eccc_hourly",70,"eccc_hourly",0,"eccc_hourly",230,"eccc_hourly",23,"eccc_hourly",NA,NA,1019.7,"metno_forecast",6,"metno_forecast",2,"metno_forecast"
"116",2024,1,5,19,-10.3,"eccc_hourly",67,"eccc_hourly",0,"eccc_hourly",220,"eccc_hourly",22,"eccc_hourly",NA,NA,1018.9,"metno_forecast",7,"metno_forecast",3,"metno_forecast"
"117",2024,1,5,20,-10.2,"eccc_hourly",66,"eccc_hourly",0,"eccc_hourly",240,"eccc_hourly",22,"eccc_hourly",NA,NA,1018.3,"metno_forecast",6,"metno_forecast",3,"metno_forecast"
"118",2024,1,5,21,-10.1,"eccc_hourly",69,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",19,"eccc_hourly",NA,NA,1018,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"119",2024,1,5,22,-10,"eccc_hourly",76,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",13,"eccc_hourly",NA,NA,1018.1,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"120",2024,1,5,23,-9.6,"eccc_hourly",77,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",16,"eccc_hourly",NA,NA,1018.6,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"121",2024,1,6,0,-9.4,"eccc_hourly",81,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",11,"eccc_hourly",NA,NA,1018.7,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"122",2024,1,6,1,-9.7,"eccc_hourly",84,"eccc_hourly",0,"eccc_hourly",290,"eccc_hourly",6,"eccc_hourly",NA,NA,1018.5,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"123",2024,1,6,2,-9.7,"eccc_hourly",83,"eccc_hourly",0,"eccc_hourly",260,"eccc_hourly",4,"eccc_hourly",NA,NA,1018,"metno_forecast",6,"metno_forecast",3,"metno_forecast"
"124",2024,1,6,3,-10.3,"eccc_hourly",81,"eccc_hourly",0.2,"eccc_hourly",300,"eccc_hourly",7,"eccc_hourly",NA,NA,1018.2,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"125",2024,1,6,4,-10,"eccc_hourly",80,"eccc_hourly",0,"eccc_hourly",280,"eccc_hourly",14,"eccc_hourly",NA,NA,1018.2,"metno_forecast",1,"metno_forecast",14,"metno_forecast"
"126",2024,1,6,5,-9.9,"eccc_hourly",74,"eccc_hourly",0,"eccc_hourly",280,"eccc_hourly",12,"eccc_hourly",NA,NA,1020,"metno_forecast",0,"metno_forecast",1,"metno_forecast"
