Titre de tracé : Inkerman
"#,""Date Heure, GMT-03:00"",""Pres. abs., kPa (LGR S/N: 22220785, SEN S/N: 22220785)"",""Temp., °C (LGR S/N: 22220785, SEN S/N: 22220785)"",""Coupleur détaché (LGR S/N: 22220785)"",""Coupleur attaché (LGR S/N: 22220785)"",""Hôte connecté (LGR S/N: 22220785)"",""Arrêté (LGR S/N: 22220785)"",""Fin de fichier (LGR S/N: 22220785)"""
1,05/11/25 08:00:00 PM,100.990,23.677,Enregistré,,,,
2,05/11/25 09:00:00 PM,101.142,23.100,,,,,
3,05/11/25 10:00:00 PM,101.208,22.525,,,,,
4,05/11/25 11:00:00 PM,101.208,22.238,,,,,
5,05/12/25 12:00:00 AM,101.251,21.951,,,,,
6,05/12/25 01:00:00 AM,101.305,21.664,,,,,
7,05/12/25 02:00:00 AM,101.334,21.473,,,,,
8,05/12/25 03:00:00 AM,101.345,21.187,,,,,
9,05/12/25 04:00:00 AM,101.428,20.996,,,,,
10,05/12/25 05:00:00 AM,101.456,20.805,,,,,
11,05/12/25 06:00:00 AM,101.528,20.615,,,,,
12,05/12/25 07:00:00 AM,101.597,20.519,,,,,
13,05/12/25 08:00:00 AM,101.565,20.805,,,,,
14,05/12/25 09:00:00 AM,101.648,20.901,,,,,
15,05/12/25 10:00:00 AM,101.633,20.996,,,,,
16,05/12/25 11:00:00 AM,101.521,21.091,,,,,
17,05/12/25 12:00:00 PM,101.384,21.282,,,,,
18,05/12/25 01:00:00 PM,101.327,21.378,,,,,
19,05/12/25 02:00:00 PM,101.269,21.760,,,,,
20,05/12/25 03:00:00 PM,101.200,21.855,,,,,
21,05/12/25 04:00:00 PM,101.179,21.855,,,,,
22,05/12/25 05:00:00 PM,101.135,21.855,,,,,
23,05/12/25 06:00:00 PM,101.041,22.046,,,,,
24,05/12/25 07:00:00 PM,101.063,22.333,,,,,
25,05/12/25 08:00:00 PM,101.052,22.621,,,,,
26,05/12/25 09:00:00 PM,101.070,22.717,,,,,
27,05/12/25 10:00:00 PM,101.128,22.621,,,,,
28,05/12/25 11:00:00 PM,101.186,22.525,,,,,
29,05/13/25 12:00:00 AM,101.226,22.333,,,,,
30,05/13/25 01:00:00 AM,101.262,22.238,,,,,
31,05/13/25 02:00:00 AM,101.320,22.142,,,,,
32,05/13/25 03:00:00 AM,101.348,21.951,,,,,
33,05/13/25 04:00:00 AM,101.453,21.760,,,,,
34,05/13/25 05:00:00 AM,101.543,21.664,,,,,
35,05/13/25 06:00:00 AM,101.702,21.473,,,,,
36,05/13/25 07:00:00 AM,101.792,21.378,,,,,
37,05/13/25 08:00:00 AM,101.930,21.473,,,,,
38,05/13/25 09:00:00 AM,102.016,21.473,,,,,
39,05/13/25 10:00:00 AM,102.024,21.569,,,,,
40,05/13/25 11:00:00 AM,102.038,21.760,,,,,
41,05/13/25 12:00:00 PM,102.035,21.855,,,,,
42,05/13/25 01:00:00 PM,102.049,22.046,,,,,
43,05/13/25 02:00:00 PM,102.042,22.238,,,,,
44,05/13/25 03:00:00 PM,102.104,22.621,,,,,
45,05/13/25 04:00:00 PM,102.050,23.196,,,,,
46,05/13/25 05:00:00 PM,102.010,23.966,,,,,
47,05/13/25 06:00:00 PM,101.985,24.641,,,,,
48,05/13/25 07:00:00 PM,102.021,24.835,,,,,
49,05/13/25 08:00:00 PM,102.003,25.028,,,,,
50,05/13/25 09:00:00 PM,102.014,24.738,,,,,
51,05/13/25 10:00:00 PM,102.028,24.351,,,,,
52,05/13/25 11:00:00 PM,102.032,23.966,,,,,
53,05/14/25 12:00:00 AM,101.981,23.581,,,,,
54,05/14/25 01:00:00 AM,101.992,23.292,,,,,
55,05/14/25 02:00:00 AM,101.974,22.908,,,,,
56,05/14/25 03:00:00 AM,101.887,22.621,,,,,
57,05/14/25 04:00:00 AM,101.854,22.333,,,,,
58,05/14/25 05:00:00 AM,101.775,22.142,,,,,
59,05/14/25 06:00:00 AM,101.663,21.951,,,,,
60,05/14/25 07:00:00 AM,101.659,21.760,,,,,
61,05/14/25 08:00:00 AM,101.580,21.855,,,,,
62,05/14/25 09:00:00 AM,101.496,21.760,,,,,
63,05/14/25 10:00:00 AM,101.406,21.569,,,,,
64,05/14/25 11:00:00 AM,101.363,21.569,,,,,
65,05/14/25 12:00:00 PM,101.283,21.664,,,,,
66,05/14/25 01:00:00 PM,101.215,21.760,,,,,
67,05/14/25 02:00:00 PM,101.110,21.951,,,,,
68,05/14/25 03:00:00 PM,100.966,22.333,,,,,
69,05/14/25 04:00:00 PM,100.875,23.004,,,,,
70,05/14/25 05:00:00 PM,100.715,23.773,,,,,
71,05/14/25 06:00:00 PM,100.642,24.835,,,,,
72,05/14/25 07:00:00 PM,100.529,25.805,,,,,
73,05/14/25 08:00:00 PM,100.485,26.390,,,,,
74,05/14/25 09:00:00 PM,100.499,26.292,,,,,
75,05/14/25 10:00:00 PM,100.518,26.097,,,,,
76,05/14/25 11:00:00 PM,100.529,25.805,,,,,
77,05/15/25 12:00:00 AM,100.551,25.513,,,,,
78,05/15/25 01:00:00 AM,100.551,25.222,,,,,
79,05/15/25 02:00:00 AM,100.562,24.931,,,,,
80,05/15/25 03:00:00 AM,100.592,24.738,,,,,
81,05/15/25 04:00:00 AM,100.570,24.448,,,,,
82,05/15/25 05:00:00 AM,100.556,24.255,,,,,
83,05/15/25 06:00:00 AM,100.556,23.966,,,,,
84,05/15/25 07:00:00 AM,100.553,23.773,,,,,
85,05/15/25 08:00:00 AM,100.535,23.677,,,,,
86,05/15/25 09:00:00 AM,100.538,23.581,,,,,
87,05/15/25 10:00:00 AM,100.506,23.581,,,,,
88,05/15/25 11:00:00 AM,100.477,23.773,,,,,
89,05/15/25 12:00:00 PM,100.441,23.869,,,,,
90,05/15/25 01:00:00 PM,100.509,24.062,,,,,
91,05/15/25 02:00:00 PM,100.541,24.351,,,,,
92,05/15/25 03:00:00 PM,100.534,24.835,,,,,
93,05/15/25 04:00:00 PM,100.548,25.319,,,,,
94,05/15/25 05:00:00 PM,100.583,26.097,,,,,
95,05/15/25 06:00:00 PM,100.611,26.781,,,,,
96,05/15/25 07:00:00 PM,100.647,27.272,,,,,
97,05/15/25 08:00:00 PM,100.705,27.173,,,,,
98,05/15/25 09:00:00 PM,100.687,26.781,,,,,
99,05/15/25 10:00:00 PM,100.789,26.390,,,,,
100,05/15/25 11:00:00 PM,100.626,26.097,,,,,
101,05/16/25 12:00:00 AM,100.587,25.708,,,,,
102,05/16/25 01:00:00 AM,100.558,25.319,,,,,
103,05/16/25 02:00:00 AM,100.541,24.931,,,,,
104,05/16/25 03:00:00 AM,100.527,24.448,,,,,
105,05/16/25 04:00:00 AM,100.487,24.062,,,,,
106,05/16/25 05:00:00 AM,100.531,23.773,,,,,
107,05/16/25 06:00:00 AM,100.578,23.388,,,,,
108,05/16/25 07:00:00 AM,100.615,23.004,,,,,
109,05/16/25 08:00:00 AM,100.994,20.710,,,,,
110,05/16/25 09:00:00 AM,101.042,16.141,,,,,
111,05/16/25 10:00:00 AM,104.533,3.998,,,,,
112,05/16/25 11:00:00 AM,107.176,3.578,,,,,
113,05/16/25 12:00:00 PM,109.184,3.472,,,,,
114,05/16/25 01:00:00 PM,109.860,3.472,,,,,
115,05/16/25 02:00:00 PM,110.053,3.472,,,,,
116,05/16/25 03:00:00 PM,110.042,3.472,,,,,
117,05/16/25 04:00:00 PM,110.021,3.472,,,,,
118,05/16/25 05:00:00 PM,109.999,3.472,,,,,
119,05/16/25 06:00:00 PM,109.989,3.472,,,,,
120,05/16/25 07:00:00 PM,110.000,3.367,,,,,
121,05/16/25 08:00:00 PM,110.033,3.367,,,,,
122,05/16/25 09:00:00 PM,110.118,3.367,,,,,
123,05/16/25 10:00:00 PM,110.183,3.367,,,,,
