"Titre de tracé : Inkerman"
"#","Date Heure, GMT-03:00","Pres. abs., kPa (LGR S/N: 22195245, SEN S/N: 22195245)","Temp., °C (LGR S/N: 22195245, SEN S/N: 22195245)","Coupleur détaché (LGR S/N: 22195245)","Coupleur attaché (LGR S/N: 22195245)","Hôte connecté (LGR S/N: 22195245)","Arrêté (LGR S/N: 22195245)","Fin de fichier (LGR S/N: 22195245)"
1,05/12/25 08:00:00 AM,101.866,20.710,Enregistré,,,,
2,05/12/25 09:00:00 AM,101.935,14.517,,,,,
3,05/12/25 10:00:00 AM,101.934,11.431,,,,,
4,05/12/25 11:00:00 AM,101.741,11.625,,,,,
5,05/12/25 12:00:00 PM,101.718,12.110,,,,,
6,05/12/25 01:00:00 PM,101.631,12.497,,,,,
7,05/12/25 02:00:00 PM,101.511,14.709,,,,,
8,05/12/25 03:00:00 PM,101.474,14.517,,,,,
9,05/12/25 04:00:00 PM,101.290,13.365,,,,,
10,05/12/25 05:00:00 PM,101.106,17.570,,,,,
11,05/12/25 06:00:00 PM,101.057,20.519,,,,,
12,05/12/25 07:00:00 PM,101.071,21.664,,,,,
13,05/12/25 08:00:00 PM,101.090,22.333,,,,,
14,05/12/25 09:00:00 PM,101.108,22.429,,,,,
15,05/12/25 10:00:00 PM,101.177,22.429,,,,,
16,05/12/25 11:00:00 PM,101.229,22.333,,,,,
17,05/13/25 12:00:00 AM,101.258,22.238,,,,,
18,05/13/25 01:00:00 AM,101.315,22.046,,,,,
19,05/13/25 02:00:00 AM,101.355,21.951,,,,,
20,05/13/25 03:00:00 AM,101.390,21.760,,,,,
21,05/13/25 04:00:00 AM,101.505,21.569,,,,,
22,05/13/25 05:00:00 AM,101.579,21.473,,,,,
23,05/13/25 06:00:00 AM,101.764,21.282,,,,,
24,05/13/25 07:00:00 AM,101.850,21.187,,,,,
25,05/13/25 08:00:00 AM,102.178,20.901,,,,,
26,05/13/25 09:00:00 AM,102.287,18.331,,,,,
27,05/13/25 10:00:00 AM,102.333,16.618,,,,,
28,05/13/25 11:00:00 AM,102.312,15.473,,,,,
29,05/13/25 12:00:00 PM,102.211,19.092,,,,,
30,05/13/25 01:00:00 PM,102.259,22.525,,,,,
31,05/13/25 02:00:00 PM,102.357,22.621,,,,,
32,05/13/25 03:00:00 PM,102.404,19.758,,,,,
33,05/13/25 04:00:00 PM,102.350,18.236,,,,,
34,05/13/25 05:00:00 PM,102.078,19.187,,,,,
35,05/13/25 06:00:00 PM,102.022,20.805,,,,,
36,05/13/25 07:00:00 PM,102.101,21.855,,,,,
37,05/13/25 08:00:00 PM,102.039,22.525,,,,,
38,05/13/25 09:00:00 PM,102.063,22.908,,,,,
39,05/13/25 10:00:00 PM,102.081,23.004,,,,,
40,05/13/25 11:00:00 PM,102.115,23.004,,,,,
41,05/14/25 12:00:00 AM,102.040,22.908,,,,,
42,05/14/25 01:00:00 AM,102.046,22.812,,,,,
43,05/14/25 02:00:00 AM,102.022,22.621,,,,,
44,05/14/25 03:00:00 AM,101.958,22.525,,,,,
45,05/14/25 04:00:00 AM,101.911,22.333,,,,,
46,05/14/25 05:00:00 AM,101.830,22.142,,,,,
47,05/14/25 06:00:00 AM,101.714,21.951,,,,,
48,05/14/25 07:00:00 AM,101.742,21.855,,,,,
49,05/14/25 08:00:00 AM,101.632,21.760,,,,,
50,05/14/25 09:00:00 AM,101.545,21.664,,,,,
51,05/14/25 10:00:00 AM,101.447,21.569,,,,,
52,05/14/25 11:00:00 AM,101.401,21.569,,,,,
53,05/14/25 12:00:00 PM,101.349,21.664,,,,,
54,05/14/25 01:00:00 PM,101.268,21.855,,,,,
55,05/14/25 02:00:00 PM,101.153,22.046,,,,,
56,05/14/25 03:00:00 PM,100.998,22.525,,,,,
57,05/14/25 04:00:00 PM,100.901,23.196,,,,,
58,05/14/25 05:00:00 PM,100.780,24.062,,,,,
59,05/14/25 06:00:00 PM,100.711,25.028,,,,,
60,05/14/25 07:00:00 PM,100.613,25.902,,,,,
61,05/14/25 08:00:00 PM,100.549,26.585,,,,,
62,05/14/25 09:00:00 PM,100.555,26.488,,,,,
63,05/14/25 10:00:00 PM,100.572,26.195,,,,,
64,05/14/25 11:00:00 PM,100.596,25.805,,,,,
65,05/15/25 12:00:00 AM,100.596,25.416,,,,,
66,05/15/25 01:00:00 AM,100.613,25.125,,,,,
67,05/15/25 02:00:00 AM,100.636,24.931,,,,,
68,05/15/25 03:00:00 AM,100.642,24.641,,,,,
69,05/15/25 04:00:00 AM,100.642,24.448,,,,,
70,05/15/25 05:00:00 AM,100.601,24.158,,,,,
71,05/15/25 06:00:00 AM,100.607,23.869,,,,,
72,05/15/25 07:00:00 AM,100.618,23.677,,,,,
73,05/15/25 08:00:00 AM,100.595,23.677,,,,,
74,05/15/25 09:00:00 AM,100.607,23.869,,,,,
75,05/15/25 10:00:00 AM,100.555,23.966,,,,,
76,05/15/25 11:00:00 AM,100.555,24.158,,,,,
77,05/15/25 12:00:00 PM,100.514,24.255,,,,,
78,05/15/25 01:00:00 PM,100.584,24.448,,,,,
79,05/15/25 02:00:00 PM,100.613,24.738,,,,,
80,05/15/25 03:00:00 PM,100.596,25.028,,,,,
81,05/15/25 04:00:00 PM,100.625,25.513,,,,,
82,05/15/25 05:00:00 PM,100.659,26.292,,,,,
83,05/15/25 06:00:00 PM,100.676,26.977,,,,,
84,05/15/25 07:00:00 PM,100.716,27.468,,,,,
85,05/15/25 08:00:00 PM,100.768,27.370,,,,,
86,05/15/25 09:00:00 PM,100.763,26.879,,,,,
87,05/15/25 10:00:00 PM,100.873,26.390,,,,,
88,05/15/25 11:00:00 PM,100.711,26.000,,,,,
89,05/16/25 12:00:00 AM,100.677,25.610,,,,,
90,05/16/25 01:00:00 AM,100.642,25.222,,,,,
91,05/16/25 02:00:00 AM,100.613,24.738,,,,,
92,05/16/25 03:00:00 AM,100.613,24.351,,,,,
93,05/16/25 04:00:00 AM,100.555,23.966,,,,,
94,05/16/25 05:00:00 AM,100.601,23.581,,,,,
95,05/16/25 06:00:00 AM,100.641,23.292,,,,,
96,05/16/25 07:00:00 AM,100.687,22.908,,,,,
97,05/16/25 08:00:00 AM,100.773,22.621,,,,,
98,05/16/25 09:00:00 AM,100.848,22.333,,,,,
99,05/16/25 10:00:00 AM,100.847,21.951,,,,,
100,05/16/25 11:00:00 AM,100.916,21.760,,,,,
101,05/16/25 12:00:00 PM,100.910,21.664,,,,,
102,05/16/25 01:00:00 PM,100.921,21.664,,,,,
103,05/16/25 02:00:00 PM,100.921,21.664,,,,,
104,05/16/25 03:00:00 PM,100.904,21.760,,,,,
105,05/16/25 04:00:00 PM,100.922,21.855,,,,,
106,05/16/25 05:00:00 PM,100.916,21.951,,,,,
107,05/16/25 06:00:00 PM,100.916,21.951,,,,,
108,05/16/25 07:00:00 PM,100.956,21.855,,,,,
