"Titre de tracé : Inkerman"
"#","Date Heure, GMT-03:00","Pres. abs., kPa (LGR S/N: 22063142, SEN S/N: 22063142)","Temp., °C (LGR S/N: 22063142, SEN S/N: 22063142)","Coupleur détaché (LGR S/N: 22063142)","Coupleur attaché (LGR S/N: 22063142)","Hôte connecté (LGR S/N: 22063142)","Arrêté (LGR S/N: 22063142)","Fin de fichier (LGR S/N: 22063142)"
1,05/11/25 09:00:00 PM,101.250,23.100,Enregistré,,,,
2,05/11/25 10:00:00 PM,101.323,22.621,,,,,
3,05/11/25 11:00:00 PM,101.320,22.238,,,,,
4,05/12/25 12:00:00 AM,101.344,21.951,,,,,
5,05/12/25 01:00:00 AM,101.416,21.760,,,,,
6,05/12/25 02:00:00 AM,101.417,21.473,,,,,
7,05/12/25 03:00:00 AM,101.421,21.282,,,,,
8,05/12/25 04:00:00 AM,101.504,21.091,,,,,
9,05/12/25 05:00:00 AM,101.539,20.805,,,,,
10,05/12/25 06:00:00 AM,101.615,20.710,,,,,
11,05/12/25 07:00:00 AM,101.664,20.519,,,,,
12,05/12/25 08:00:00 AM,101.630,20.805,,,,,
13,05/12/25 09:00:00 AM,101.705,20.996,,,,,
14,05/12/25 10:00:00 AM,101.720,21.091,,,,,
15,05/12/25 11:00:00 AM,101.621,21.187,,,,,
16,05/12/25 12:00:00 PM,101.481,21.378,,,,,
17,05/12/25 01:00:00 PM,101.417,21.473,,,,,
18,05/12/25 02:00:00 PM,101.348,21.760,,,,,
19,05/12/25 03:00:00 PM,101.295,21.855,,,,,
20,05/12/25 04:00:00 PM,101.298,21.951,,,,,
21,05/12/25 05:00:00 PM,101.215,21.855,,,,,
22,05/12/25 06:00:00 PM,101.139,22.238,,,,,
23,05/12/25 07:00:00 PM,101.172,22.525,,,,,
24,05/12/25 08:00:00 PM,101.183,22.812,,,,,
25,05/12/25 09:00:00 PM,101.205,22.812,,,,,
26,05/12/25 10:00:00 PM,101.255,22.621,,,,,
27,05/12/25 11:00:00 PM,101.297,22.525,,,,,
28,05/13/25 12:00:00 AM,101.312,22.333,,,,,
29,05/13/25 01:00:00 AM,101.400,22.238,,,,,
30,05/13/25 02:00:00 AM,101.415,22.046,,,,,
31,05/13/25 03:00:00 AM,101.454,21.855,,,,,
32,05/13/25 04:00:00 AM,101.541,21.760,,,,,
33,05/13/25 05:00:00 AM,101.613,21.569,,,,,
34,05/13/25 06:00:00 AM,101.814,21.473,,,,,
35,05/13/25 07:00:00 AM,101.890,21.378,,,,,
36,05/13/25 08:00:00 AM,102.029,21.473,,,,,
37,05/13/25 09:00:00 AM,102.139,21.664,,,,,
38,05/13/25 10:00:00 AM,102.134,21.855,,,,,
39,05/13/25 11:00:00 AM,102.149,21.951,,,,,
40,05/13/25 12:00:00 PM,102.130,22.046,,,,,
41,05/13/25 01:00:00 PM,102.156,22.142,,,,,
42,05/13/25 02:00:00 PM,102.186,22.333,,,,,
43,05/13/25 03:00:00 PM,102.223,22.717,,,,,
44,05/13/25 04:00:00 PM,102.187,23.292,,,,,
45,05/13/25 05:00:00 PM,102.125,24.062,,,,,
46,05/13/25 06:00:00 PM,102.103,24.738,,,,,
47,05/13/25 07:00:00 PM,102.178,24.931,,,,,
48,05/13/25 08:00:00 PM,102.125,25.028,,,,,
49,05/13/25 09:00:00 PM,102.134,24.641,,,,,
50,05/13/25 10:00:00 PM,102.135,24.351,,,,,
